seconds,mos_pred_concat,mos_target_concat_durw
4.45825,4.607181,4.625
12.961062,3.347225,3.558955
17.767562,3.584187,3.745898
31.30125,3.326919,3.639579
39.764937,3.422057,3.769503
50.786,3.26931,3.711018
58.506625,3.376162,3.798638
64.733187,3.312637,3.697772
67.09,3.323186,3.695215
80.90775,3.135087,3.51244
89.533937,3.211057,3.595543
103.68675,3.076795,3.548378
108.446812,3.115932,3.584661
113.127062,3.065594,3.58633
122.949125,3.13006,3.689278
138.226125,3.029648,3.613098
146.620125,3.102852,3.663873
152.333562,3.085054,3.653039
156.791812,3.113414,3.680676
167.636562,3.056619,3.668987
172.443062,3.098419,3.685182
181.59075,3.049358,3.675853
