elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.92275,4.60539,4.875
11.60775,3.48645,3.414876
21.460125,3.924614,3.798283
31.330125,3.659053,3.743693
37.931688,3.811631,3.744791
42.751688,3.778206,3.731285
47.71625,3.886316,3.785254
62.39625,3.699146,3.718142
68.719188,3.79586,3.790082
73.084187,3.749114,3.735428
79.987625,3.838157,3.801415
93.252625,3.746157,3.705197
97.996625,3.77976,3.73157
111.966625,3.6994,3.624697
117.082125,3.734767,3.668402
123.972125,3.701161,3.665989
130.26025,3.735339,3.700216
141.07525,3.715333,3.675284
147.72325,3.746501,3.72365
160.87825,3.682464,3.613371
162.801,3.693364,3.628271
171.636,3.662663,3.589497
181.488375,3.704908,3.625353
