elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
3.54,4.188915,2.5
6.32,4.133605,2.983861
7.81,4.091706,2.910627
10.96,3.899227,3.1375
16.69,3.82554,3.227621
20.34,3.880182,3.246591
28.03,3.911422,3.253762
30.88,3.926639,3.343144
35.66,3.923842,3.307458
37.21,3.927539,3.332835
45.4,3.960723,3.152529
52.5,4.009521,3.194319
55.3,3.999289,3.166068
64.59,4.049961,3.220635
67.02,4.056222,3.197528
71.42,4.04822,3.253811
74.06,4.03777,3.204661
79.6,4.060778,3.278575
81.04,4.048595,3.286951
83.63,4.041206,3.31185
90.13,4.044388,3.253301
92.52,4.045574,3.261109
102.24,4.032903,3.184428
109.03,4.028465,3.226323
114.83,4.025071,3.231728
121.21,4.026715,3.252428
126.71,3.993815,3.219768
131.1,4.006101,3.231012
137.54,4.005762,3.181176
139.87,4.007958,3.192966
149.11,4.003334,3.181008
155.76,4.010529,3.194627
160.91,4.00987,3.188398
164.39,4.011046,3.204067
171.63,4.021477,3.174367
180.72,4.012375,3.215895
