block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,20.0,10.0,3.182151,3.170618,20.0,3,20.0
20.0,40.0,30.0,3.105691,2.986657,20.0,4,20.0
40.0,60.0,50.0,3.104455,2.75657,20.0,3,20.0
60.0,80.0,70.0,3.044557,2.84637,20.0,3,20.0
80.0,100.0,90.0,3.458121,3.722431,20.0,3,20.0
100.0,120.0,110.0,2.947353,2.688293,20.0,3,20.0
120.0,140.0,130.0,3.301423,3.037898,20.0,2,20.0
140.0,160.0,150.0,4.567692,4.352945,20.0,4,20.0
160.0,180.0,170.0,2.984029,3.681735,20.0,2,20.0
180.0,191.653312,185.826656,2.742622,3.014648,11.653312,2,20.0
