block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,4.650549,4.5,5.0,1,5.0
5.0,10.0,7.5,4.120778,4.577414,5.0,2,5.0
10.0,15.0,12.5,3.794481,4.616183,5.0,2,5.0
15.0,20.0,17.5,3.785903,4.5,5.0,1,5.0
20.0,25.0,22.5,3.444906,4.197769,5.0,2,5.0
25.0,30.0,27.5,3.362803,4.125,5.0,1,5.0
30.0,35.0,32.5,4.682194,4.249348,5.0,3,5.0
35.0,40.0,37.5,4.375616,4.226231,5.0,2,5.0
40.0,45.0,42.5,3.543127,3.75,5.0,1,5.0
45.0,50.0,47.5,3.89952,3.295484,5.0,2,5.0
50.0,55.0,52.5,4.142917,3.396294,5.0,2,5.0
55.0,60.0,57.5,4.488174,4.25,5.0,1,5.0
60.0,65.0,62.5,4.492393,4.216166,5.0,2,5.0
65.0,70.0,67.5,4.496304,4.219444,5.0,2,5.0
70.0,75.0,72.5,4.400314,4.596984,5.0,2,5.0
75.0,80.0,77.5,4.425287,4.703144,5.0,2,5.0
80.0,85.0,82.5,4.301726,4.682083,5.0,3,5.0
85.0,90.0,87.5,4.322326,4.375,5.0,1,5.0
90.0,95.0,92.5,4.616682,4.605872,5.0,2,5.0
95.0,100.0,97.5,4.52836,4.625,5.0,2,5.0
100.0,105.0,102.5,3.881183,4.316838,5.0,2,5.0
105.0,110.0,107.5,4.042108,4.213844,5.0,2,5.0
110.0,115.0,112.5,3.445394,4.345244,5.0,2,5.0
115.0,120.0,117.5,4.251484,4.465792,5.0,2,5.0
120.0,125.0,122.5,4.550858,4.456794,5.0,2,5.0
125.0,130.0,127.5,4.155382,4.41985,5.0,2,5.0
130.0,135.0,132.5,3.848793,4.46467,5.0,2,5.0
135.0,140.0,137.5,4.453433,4.125,5.0,1,5.0
140.0,145.0,142.5,4.529609,4.165316,5.0,2,5.0
145.0,150.0,147.5,4.380885,4.414806,5.0,2,5.0
150.0,155.0,152.5,3.752957,4.75,5.0,1,5.0
155.0,160.0,157.5,3.66658,4.33835,5.0,2,5.0
160.0,165.0,162.5,3.614732,3.807086,5.0,2,5.0
165.0,170.0,167.5,4.447157,4.28183,5.0,2,5.0
170.0,175.0,172.5,4.488174,4.25,5.0,1,5.0
175.0,180.0,177.5,3.518601,3.475113,5.0,2,5.0
180.0,182.84325,181.421625,4.053579,4.348908,2.84325,2,5.0
