elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
13.155,2.934894,2.375
17.61325,3.099206,2.944518
21.97825,3.116547,2.930711
26.4365,3.195386,3.216436
36.258563,3.28981,3.665724
47.668563,3.279859,3.566216
61.638563,3.226139,3.409556
71.323563,3.234059,3.370916
86.003563,3.162958,3.392949
90.823563,3.178881,3.405264
93.180375,3.199589,3.410822
100.901,3.23385,3.484598
110.771,3.210841,3.497108
115.531063,3.250326,3.533279
120.337563,3.291388,3.561906
125.144063,3.329295,3.588334
135.959063,3.337183,3.571364
144.42275,3.353849,3.611135
153.25775,3.344899,3.568698
166.52275,3.320236,3.533354
175.148938,3.342176,3.574805
182.038938,3.316751,3.576705
190.432938,3.342002,3.617402
