elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
5.41,3.898324,3.9
8.95,4.013262,3.346257
12.02,4.028747,3.443571
13.51,4.013477,3.350535
18.96,3.936659,3.369544
24.69,3.909713,3.376612
27.29,3.934098,3.451883
34.98,3.947278,3.412498
41.0,3.859966,3.318047
45.78,3.86418,3.292871
50.76,3.831947,3.234705
58.95,3.870784,3.109476
61.27,3.878077,3.091132
64.07,3.87499,3.071257
67.94,3.892446,3.067198
70.37,3.903848,3.05049
72.25,3.902182,3.060327
74.89,3.896996,3.018543
81.41,3.856374,3.053461
82.85,3.84801,3.065568
84.96,3.844153,3.082566
91.46,3.858243,3.041163
97.47,3.884758,3.044791
107.19,3.88661,2.991268
110.74,3.894669,2.994014
116.54,3.897984,3.010901
123.11,3.899323,3.043673
128.61,3.881403,3.020423
130.75,3.883667,3.029017
137.19,3.889074,2.988536
142.55,3.906429,3.012106
151.79,3.908067,3.011369
159.32,3.901952,3.006535
164.47,3.904707,3.00633
170.39,3.915695,3.015586
177.63,3.92966,2.994571
184.24,3.90774,3.021674
