elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.41,4.480416,3.428571
10.91,4.368056,2.776046
15.59,4.345186,2.918324
20.46,4.262892,2.842555
27.28,4.240029,2.631916
37.3,4.216174,2.506935
41.71,4.229834,2.633078
47.0,4.245185,2.740032
53.62,4.22267,2.722743
64.71,4.186816,2.743893
67.45,4.185778,2.789842
75.48,4.181084,2.788559
82.36,4.145029,2.74357
85.55,4.142138,2.742962
88.85,4.116996,2.749132
93.6,4.11777,2.75725
97.03,4.117394,2.754048
107.65,4.128153,2.745427
114.15,4.119467,2.728864
117.7,4.119515,2.728424
122.9,4.118369,2.723641
132.81,4.118811,2.712283
139.74,4.113161,2.747215
145.2,4.112448,2.74544
156.66,4.109235,2.734801
164.37,4.111896,2.751931
173.95,4.111667,2.781328
183.6,4.112399,2.775301
