elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.84,3.727899,3.3
10.03,4.251899,2.510668
12.33,4.161927,2.676561
17.83,3.927924,2.622098
20.67,3.842081,2.556251
22.16,3.856915,2.559193
25.7,3.890049,2.551039
27.79,3.886346,2.660011
30.43,3.907467,2.591906
32.86,3.947338,2.591272
37.64,3.984222,2.652947
40.23,3.98212,2.686995
41.67,3.987939,2.72373
45.05,3.99495,2.725701
51.55,3.967169,2.697242
53.85,3.952958,2.721563
60.29,3.970682,2.66229
67.53,3.997891,2.644891
77.25,3.99571,2.620941
79.19,3.988526,2.627777
88.43,3.98527,2.66667
90.28,3.985662,2.686111
96.08,3.999631,2.725182
99.67,3.987819,2.762095
103.16,3.986141,2.797823
106.36,3.998911,2.817278
112.46,3.981451,2.852223
118.36,3.939502,2.867898
122.56,3.936497,2.861002
129.11,3.918817,2.891113
131.91,3.923385,2.885706
133.6,3.914587,2.889098
136.74,3.904809,2.908345
141.24,3.893697,2.883387
143.03,3.888387,2.886098
148.18,3.902382,2.890057
152.43,3.889299,2.914033
154.37,3.889945,2.909401
160.1,3.881808,2.92696
167.79,3.895816,2.942807
172.53,3.896786,2.944378
175.82,3.895347,2.955626
181.72,3.897611,2.9733
