block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.705035,4.252658,5.0,2,5.0
5.0,10.0,4.404061,4.625,5.0,1,5.0
10.0,15.0,4.571559,4.256005,5.0,2,5.0
15.0,20.0,4.572467,4.256756,5.0,2,5.0
20.0,25.0,4.439738,4.75,5.0,1,5.0
25.0,30.0,4.366261,4.493533,5.0,2,5.0
30.0,35.0,4.403464,4.321714,5.0,2,5.0
35.0,40.0,4.554614,4.369372,5.0,2,5.0
40.0,45.0,4.602929,4.5363,5.0,2,5.0
45.0,50.0,4.644197,4.429844,5.0,2,5.0
50.0,55.0,4.489136,4.519752,5.0,2,5.0
55.0,60.0,4.3541,4.450941,5.0,2,5.0
60.0,65.0,4.176948,4.429827,5.0,2,5.0
65.0,70.0,3.978107,4.5,5.0,2,5.0
70.0,75.0,3.978107,4.5,5.0,1,5.0
75.0,80.0,4.487223,4.512984,5.0,3,5.0
80.0,85.0,4.574285,4.25,5.0,1,5.0
85.0,90.0,4.440127,4.319302,5.0,2,5.0
90.0,95.0,4.416267,4.412098,5.0,2,5.0
95.0,100.0,4.615215,4.5,5.0,1,5.0
100.0,105.0,4.421777,4.614513,5.0,2,5.0
105.0,110.0,4.556071,4.290125,5.0,2,5.0
110.0,115.0,4.574285,4.25,5.0,1,5.0
115.0,120.0,3.951809,3.788738,5.0,2,5.0
120.0,125.0,4.243521,4.400281,5.0,3,5.0
125.0,130.0,4.439738,4.75,5.0,1,5.0
130.0,135.0,4.677247,4.305969,5.0,2,5.0
135.0,140.0,4.624858,4.473787,5.0,2,5.0
140.0,145.0,4.247023,4.114153,5.0,2,5.0
145.0,150.0,4.013839,3.968419,5.0,2,5.0
150.0,155.0,4.497151,4.369,5.0,2,5.0
155.0,160.0,4.050648,4.4652,5.0,2,5.0
160.0,165.0,4.253337,4.649053,5.0,2,5.0
165.0,170.0,4.455601,4.616694,5.0,2,5.0
170.0,175.0,4.308642,4.091094,5.0,2,5.0
175.0,180.0,3.899532,3.75,5.0,1,5.0
180.0,180.0125,3.899532,3.75,0.0125,1,5.0
