elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.147687,2.988487,3.5
13.942625,3.189972,3.414024
24.787375,3.063281,3.451639
26.51725,3.160761,3.511876
32.230687,3.213429,3.487612
41.8205,3.498048,3.777089
57.0975,3.368192,3.569171
65.955938,3.505485,3.643824
70.636188,3.459822,3.642576
75.570438,3.517187,3.690399
89.72325,3.415061,3.620931
94.901313,3.467235,3.662075
108.719063,3.415355,3.530267
113.246938,3.462003,3.554046
119.4735,3.478866,3.512141
125.893812,3.528919,3.568895
136.914875,3.492962,3.563349
138.424187,3.504214,3.576288
151.957875,3.498729,3.569493
156.601875,3.531154,3.597087
165.104688,3.50519,3.566338
170.828438,3.5423,3.585056
181.861187,3.529572,3.557147
