elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.794937,2.901425,3.25
14.479938,3.083558,3.166393
16.209813,3.24172,3.295373
26.079813,3.228595,3.420121
35.669625,3.437643,3.777661
40.489625,3.457598,3.759487
49.348063,3.637773,3.8251
64.028063,3.478916,3.750563
68.962313,3.55097,3.795242
73.327313,3.533437,3.740462
78.505375,3.488443,3.782315
91.770375,3.439814,3.687303
96.29825,3.424616,3.707883
110.26825,3.390826,3.602364
116.688562,3.448316,3.658631
123.578562,3.413823,3.656755
125.087875,3.429007,3.669947
135.902875,3.43749,3.646475
140.546875,3.478736,3.674678
153.701875,3.433916,3.563441
159.425625,3.483206,3.583602
168.260625,3.468809,3.546395
175.691,3.495791,3.528573
187.101,3.488054,3.511585
