elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
20.450187,2.880958,3.0
28.170812,3.153923,3.376839
36.564812,3.311001,3.634677
50.464937,3.129451,3.25328
58.928625,3.186371,3.396435
63.735125,3.281337,3.460806
66.091937,3.308051,3.466661
72.262,3.313785,3.384123
76.72025,3.327788,3.456231
90.965437,3.18222,3.24776
97.7205,3.211205,3.213352
113.970625,3.109531,3.129463
123.792687,3.148939,3.267959
142.552875,3.096632,3.314946
151.179062,3.138893,3.375432
155.939125,3.170853,3.405944
167.319312,3.108901,3.378334
180.549437,3.084217,3.350611
