elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.61,3.709784,3.75
13.16,3.621973,3.602946
19.08,3.772179,3.500488
23.33,3.798776,3.545942
30.86,3.802837,3.390547
34.0,3.812218,3.421644
39.36,3.889687,3.448028
41.66,3.876409,3.438015
43.8,3.900661,3.443264
45.64,3.898279,3.437489
52.21,3.910064,3.461085
56.95,3.919608,3.422708
60.5,3.914277,3.402418
66.4,3.90623,3.411089
72.41,3.939203,3.385269
74.1,3.929733,3.379991
76.21,3.929559,3.390235
78.0,3.916818,3.383574
84.52,3.898264,3.389049
87.36,3.8901,3.348537
89.24,3.887977,3.350223
91.83,3.892122,3.345473
95.7,3.898188,3.331502
97.79,3.890445,3.34579
100.11,3.897919,3.329086
102.05,3.890578,3.320929
107.03,3.887908,3.292038
108.88,3.882856,3.297532
114.9,3.862602,3.269852
121.0,3.867836,3.279516
123.6,3.87377,3.298177
126.98,3.868897,3.283586
132.43,3.862985,3.289063
138.33,3.854411,3.283842
141.4,3.859449,3.29347
144.69,3.864477,3.299199
150.1,3.872724,3.320854
153.59,3.882593,3.332155
161.72,3.867034,3.350647
165.31,3.875207,3.35932
177.71,3.896367,3.30741
181.91,3.897826,3.292617
