elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
8.835,3.198599,2.875
23.515,2.960691,3.265176
33.104813,3.204619,3.695301
46.259813,3.127916,3.319844
50.787688,3.173333,3.391626
61.602688,3.218122,3.388707
66.246688,3.309357,3.466611
79.511688,3.263635,3.409619
89.381688,3.231831,3.433403
95.105438,3.308726,3.475025
100.039688,3.358607,3.519415
114.009688,3.319914,3.440452
120.43,3.384983,3.503603
125.25,3.387985,3.508274
129.615,3.3812,3.486948
131.124313,3.391926,3.501486
138.014312,3.354936,3.507652
145.444687,3.392275,3.488104
156.854687,3.381798,3.470783
161.649625,3.379417,3.464234
166.827687,3.376872,3.492503
175.686125,3.426623,3.524395
185.371125,3.419196,3.503528
187.101,3.4264,3.511585
