seconds,mos_pred_concat,mos_target_concat_durw
6.903437,4.658105,4.5
14.647312,4.564297,4.566086
20.97025,4.563031,4.54616
30.026063,4.482641,4.419139
34.990625,4.504414,4.395141
39.762313,4.46219,4.377723
46.363875,4.464736,4.288344
53.79425,4.36412,4.127656
63.646625,4.365884,4.146595
69.370375,4.386407,4.144813
71.293125,4.389408,4.164506
75.937125,4.402999,4.185023
82.585125,4.419757,4.230503
84.094437,4.41993,4.239827
90.382562,4.404731,4.249231
96.802875,4.394958,4.274154
101.918375,4.392918,4.291764
106.44625,4.386785,4.28467
111.19025,4.395344,4.283191
116.368312,4.359597,4.287276
123.27175,4.366962,4.299189
128.206,4.361882,4.302107
134.528937,4.364913,4.311408
143.387375,4.359844,4.299892
148.351937,4.357694,4.298222
157.94175,4.343225,4.325653
164.543312,4.343244,4.302557
166.273187,4.346397,4.303311
176.125562,4.348356,4.300329
180.9205,4.297264,4.272492
182.84325,4.299735,4.278828
