block_start_s,block_end_s,block_mid_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,0.5,3.164213,2.125,1.0,1,1.0
1.0,2.0,1.5,2.970603,2.125,1.0,1,1.0
2.0,3.0,2.5,3.219647,2.125,1.0,1,1.0
3.0,4.0,3.5,1.168005,2.125,1.0,1,1.0
4.0,5.0,4.5,2.068188,2.125,1.0,1,1.0
5.0,6.0,5.5,3.009317,2.125,1.0,1,1.0
6.0,7.0,6.5,3.162927,2.125,1.0,1,1.0
7.0,8.0,7.5,2.506834,2.125,1.0,1,1.0
8.0,9.0,8.5,3.402476,2.125,1.0,1,1.0
9.0,10.0,9.5,1.16757,2.125,1.0,1,1.0
10.0,11.0,10.5,2.312325,2.125,1.0,1,1.0
11.0,12.0,11.5,2.928874,2.125,1.0,1,1.0
12.0,13.0,12.5,2.910429,2.125,1.0,1,1.0
13.0,14.0,13.5,1.166518,2.125,1.0,1,1.0
14.0,15.0,14.5,4.303391,3.728977,1.0,2,1.0
15.0,16.0,15.5,4.225749,4.25,1.0,1,1.0
16.0,17.0,16.5,4.38373,4.25,1.0,1,1.0
17.0,18.0,17.5,4.098088,4.25,1.0,1,1.0
18.0,19.0,18.5,4.235898,4.25,1.0,1,1.0
19.0,20.0,19.5,2.270128,3.064609,1.0,2,1.0
20.0,21.0,20.5,2.967883,3.0,1.0,1,1.0
21.0,22.0,21.5,3.305073,3.0,1.0,1,1.0
22.0,23.0,22.5,3.198961,3.0,1.0,1,1.0
23.0,24.0,23.5,3.235282,3.0,1.0,1,1.0
24.0,25.0,24.5,3.019288,3.0,1.0,1,1.0
25.0,26.0,25.5,2.843726,3.0,1.0,1,1.0
26.0,27.0,26.5,1.485657,3.0,1.0,1,1.0
27.0,28.0,27.5,2.977672,3.0,1.0,1,1.0
28.0,29.0,28.5,3.029547,3.0,1.0,1,1.0
29.0,30.0,29.5,3.23444,3.0,1.0,1,1.0
30.0,31.0,30.5,3.212172,3.0,1.0,1,1.0
31.0,32.0,31.5,1.166521,3.0,1.0,1,1.0
