elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
11.41,3.248238,3.25
15.86825,3.539275,3.636312
24.70325,3.417434,3.364032
29.50975,3.557662,3.508337
42.66475,3.365641,3.158891
51.128437,3.482466,3.33951
61.943437,3.473036,3.345707
69.664062,3.554059,3.45978
76.554063,3.516047,3.47465
78.910875,3.530429,3.47914
92.880875,3.457091,3.388273
101.507063,3.532967,3.472126
114.772063,3.475448,3.432006
119.532125,3.503073,3.469559
123.897125,3.491921,3.448612
133.719188,3.551125,3.553384
148.399188,3.478554,3.548103
156.793188,3.525378,3.599064
161.613188,3.523518,3.599837
166.071438,3.543936,3.627358
175.941438,3.512055,3.627226
180.747938,3.532433,3.643787
190.432938,3.519822,3.617402
