seconds,mos_pred_concat,mos_target_concat_durw
4.8065,4.397352,4.25
13.270188,3.606321,4.25
20.990813,3.576076,4.295976
23.347625,3.56874,4.228245
31.973813,3.512601,4.267838
36.733875,3.616415,4.281724
46.555937,3.501935,4.40689
54.949937,3.476561,4.421113
59.408187,3.424351,4.436413
64.214687,3.490937,4.42246
72.678375,3.448394,4.402377
80.399,3.461262,4.399748
82.755813,3.463056,4.377684
91.382,3.454767,4.37743
96.142063,3.496761,4.37731
105.964125,3.462299,4.423442
114.358125,3.456394,4.429061
118.816375,3.432751,4.436413
123.622875,3.467374,4.429166
132.086563,3.446272,4.417685
139.807188,3.451437,4.415328
142.164,3.455131,4.402226
150.790188,3.45348,4.400668
155.55025,3.479598,4.399883
165.372312,3.456655,4.428102
173.766312,3.452038,4.431575
178.224562,3.435443,4.436413
183.031062,3.458106,4.431518
