elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
5.41,3.546724,3.9
8.95,3.784361,3.346257
12.02,3.911309,3.443571
13.51,3.915199,3.350535
18.96,3.798758,3.369544
24.69,3.805088,3.376612
27.29,3.850219,3.451883
34.98,3.912516,3.412498
41.0,3.847636,3.318047
45.78,3.878369,3.292871
50.76,3.886373,3.234705
58.95,3.930915,3.109476
61.27,3.94087,3.091132
64.07,3.940784,3.071257
67.94,3.952151,3.067198
70.37,3.962145,3.05049
72.25,3.957719,3.060327
74.89,3.959927,3.018543
81.41,3.93834,3.053461
82.85,3.939041,3.065568
84.96,3.939909,3.082566
91.46,3.945199,3.041163
97.47,3.974913,3.044791
107.19,3.97624,2.991268
110.74,3.984014,2.994014
116.54,4.002312,3.010901
123.11,3.9855,3.043673
128.61,3.97186,3.020423
130.75,3.979202,3.029017
137.19,3.982682,2.988536
142.55,3.984506,3.012106
151.79,3.984677,3.011369
159.32,3.97672,3.006535
164.47,3.983099,3.00633
170.39,3.978599,3.015586
177.63,3.98749,2.994571
184.24,3.978743,3.021674
