seconds,mos_pred_concat,mos_target_concat_durw
4.45825,4.607181,4.625
14.280312,4.439402,4.796951
19.086813,4.399373,4.659216
21.443625,4.345566,4.545548
26.250125,4.310997,4.491432
34.876312,4.207638,4.462634
44.698375,4.27844,4.553248
54.520437,4.318243,4.611213
56.87725,4.309471,4.570347
65.503438,4.238454,4.544622
73.224063,4.24435,4.526737
80.944688,4.247768,4.512264
85.751188,4.257944,4.497564
90.209438,4.259201,4.503862
94.667687,4.265912,4.509567
103.131375,4.251564,4.488265
111.595063,4.234124,4.470194
113.951875,4.226305,4.452713
118.711938,4.229106,4.449597
127.105938,4.234439,4.452926
131.866,4.236972,4.450113
136.6725,4.242666,4.443075
145.136188,4.220348,4.431816
152.856813,4.226982,4.428946
161.250813,4.236265,4.432645
169.877,4.233943,4.429718
174.637063,4.238086,4.428227
183.031063,4.242651,4.431518
