elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.685,3.158788,3.125
23.930188,2.755963,2.529719
33.800187,2.871072,2.849552
47.030313,2.885642,2.891875
51.850313,2.935443,2.960026
58.605375,2.993194,2.935818
73.285375,2.989175,3.048831
93.735563,3.014906,3.038177
98.100562,3.018597,3.030917
104.270625,3.01928,2.9995
117.535625,3.024612,3.013664
133.78575,2.992384,2.966456
147.75575,2.997627,2.957809
166.515938,2.999093,3.032976
173.405937,3.018976,3.0565
184.786125,2.9938,3.05302
