elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
18.325187,3.255293,2.875
22.969187,3.525585,3.203549
36.869312,3.287513,2.844051
38.378625,3.336177,2.919006
49.758812,3.244781,2.93753
56.179125,3.383698,3.130379
74.939312,3.296921,3.254201
79.467187,3.370145,3.303818
95.717312,3.266999,3.188573
100.895375,3.323673,3.249462
107.065437,3.31046,3.206271
111.999687,3.355746,3.257761
132.449875,3.338836,3.217963
141.308312,3.404758,3.274824
148.063375,3.41455,3.25088
157.653188,3.477817,3.342069
170.883312,3.442638,3.315585
172.613187,3.453812,3.326203
186.858375,3.395134,3.234629
191.653312,3.399618,3.235013
