seconds,mos_pred_concat,mos_target_concat_durw
18.325187,3.255293,2.875
22.969187,3.387333,3.203549
36.869312,3.086476,2.844051
38.378625,3.143341,2.919006
49.758812,3.081982,2.93753
56.179125,3.211114,3.130379
74.939312,3.133402,3.254201
79.467187,3.162032,3.303818
95.717312,3.068151,3.188573
100.895375,3.081401,3.249462
107.065437,3.083181,3.206271
111.999687,3.126661,3.257761
132.449875,3.123629,3.217963
141.308312,3.200117,3.274824
148.063375,3.213868,3.25088
157.653188,3.276441,3.342069
170.883312,3.245546,3.315585
172.613187,3.249703,3.326203
186.858375,3.091516,3.234629
191.653312,3.082325,3.235013
