elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
11.41,2.880629,3.25
21.095,2.926981,3.192611
22.604312,3.002752,3.296599
29.494312,2.954637,3.373315
35.914625,3.256113,3.597074
40.734625,3.24043,3.600378
53.999625,3.191975,3.483602
55.7295,3.227209,3.511271
60.524438,3.290002,3.490572
65.458688,3.370819,3.55724
74.293688,3.311941,3.476108
85.108688,3.295179,3.46326
99.788688,3.219684,3.468665
109.658688,3.161748,3.482736
123.628688,3.129042,3.414062
128.272688,3.174508,3.453378
137.8625,3.248107,3.543572
151.0175,3.211075,3.441778
158.447875,3.249629,3.426923
164.171625,3.293353,3.451261
173.030063,3.352745,3.485754
178.208125,3.387721,3.511592
182.573125,3.378331,3.496372
187.101,3.40925,3.511585
