elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.648,4.561166,4.75
20.548125,3.371936,3.058833
26.83625,3.62568,3.36723
38.216437,3.323281,3.257875
43.331937,3.470529,3.41927
62.092125,3.331579,3.481428
66.836125,3.424486,3.535981
83.08625,3.294384,3.35781
89.989687,3.399,3.445432
96.15975,3.375332,3.384768
102.482687,3.453189,3.453575
122.932875,3.395619,3.378122
127.897437,3.45101,3.411965
134.6525,3.450281,3.378757
141.254062,3.501744,3.396107
154.484187,3.452169,3.362184
164.336562,3.516759,3.415411
178.58175,3.434226,3.312477
180.5045,3.447414,3.329121
