seconds,mos_pred_concat,mos_target_concat_durw
4.4,4.299645,4.111111
8.79,4.269165,3.833649
13.38,4.221102,3.684886
17.42,4.124912,3.740127
19.97,4.160481,3.722234
22.77,4.144269,3.707203
31.86,4.123663,3.790741
33.95,4.171982,3.803623
36.28,4.159102,3.809099
43.07,4.157324,3.816673
48.61,4.16509,3.867958
50.74,4.169335,3.859508
52.29,4.141562,3.861203
57.38,4.110607,3.812102
61.13,4.119109,3.799091
65.37,4.124403,3.763476
67.66,4.124312,3.762251
70.25,4.123865,3.774368
73.4,4.120547,3.771176
76.75,4.099208,3.754304
79.59,4.094308,3.730956
82.93,4.10468,3.745819
85.38,4.111629,3.749925
88.33,4.056772,3.751597
95.43,4.036965,3.751478
97.18,4.04371,3.745449
101.42,4.04093,3.731007
104.27,4.048173,3.744434
107.66,4.052487,3.735526
110.34,4.053883,3.741949
119.63,4.050122,3.72669
121.32,4.049449,3.724528
124.97,4.050689,3.713102
127.72,4.039133,3.713407
134.37,4.051414,3.702846
136.27,4.052721,3.712351
142.65,4.057651,3.708445
146.13,4.057627,3.713687
152.67,4.035691,3.688469
159.12,4.03083,3.670695
161.92,4.029188,3.664862
169.02,4.01953,3.656321
171.8,4.026568,3.655409
174.1,4.025736,3.65831
176.49,4.029555,3.656919
179.33,4.012877,3.663672
181.97,4.015108,3.665913
