block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,4.496076,4.25,1.0,1,1.0
1.0,2.0,4.648427,4.25,1.0,1,1.0
2.0,3.0,4.447571,4.25,1.0,1,1.0
3.0,4.0,4.554446,4.25,1.0,1,1.0
4.0,5.0,4.36014,4.263289,1.0,2,1.0
5.0,6.0,4.43678,4.625,1.0,1,1.0
6.0,7.0,4.464984,4.625,1.0,1,1.0
7.0,8.0,4.163713,4.625,1.0,1,1.0
8.0,9.0,4.393273,4.625,1.0,1,1.0
9.0,10.0,4.532021,4.625,1.0,1,1.0
10.0,11.0,4.422415,4.280023,1.0,2,1.0
11.0,12.0,4.373756,4.25,1.0,1,1.0
12.0,13.0,4.381861,4.25,1.0,1,1.0
13.0,14.0,4.361108,4.25,1.0,1,1.0
14.0,15.0,4.566505,4.25,1.0,1,1.0
15.0,16.0,4.28425,4.25,1.0,1,1.0
16.0,17.0,4.613516,4.25,1.0,1,1.0
17.0,18.0,3.800902,4.25,1.0,1,1.0
18.0,19.0,4.489105,4.25,1.0,1,1.0
19.0,20.0,4.353774,4.283781,1.0,2,1.0
20.0,21.0,4.262657,4.75,1.0,1,1.0
21.0,22.0,4.314213,4.75,1.0,1,1.0
22.0,23.0,4.388261,4.75,1.0,1,1.0
23.0,24.0,4.008104,4.75,1.0,1,1.0
24.0,25.0,4.475894,4.75,1.0,1,1.0
25.0,26.0,4.638049,4.75,1.0,1,1.0
26.0,27.0,4.198822,4.592664,1.0,2,1.0
27.0,28.0,3.599125,4.375,1.0,1,1.0
28.0,29.0,4.235464,4.375,1.0,1,1.0
29.0,30.0,4.140923,4.375,1.0,1,1.0
30.0,31.0,4.204512,4.375,1.0,1,1.0
31.0,32.0,4.476969,4.375,1.0,1,1.0
32.0,33.0,3.987518,4.35857,1.0,2,1.0
33.0,34.0,3.742795,4.25,1.0,1,1.0
34.0,35.0,4.371142,4.25,1.0,1,1.0
35.0,36.0,4.762547,4.25,1.0,1,1.0
36.0,37.0,4.338441,4.25,1.0,1,1.0
37.0,38.0,3.994312,4.346859,1.0,2,1.0
38.0,39.0,4.590673,4.5,1.0,1,1.0
39.0,40.0,4.57228,4.5,1.0,1,1.0
40.0,41.0,4.208407,4.5,1.0,1,1.0
41.0,42.0,4.478128,4.5,1.0,1,1.0
42.0,43.0,4.5327,4.5,1.0,1,1.0
43.0,44.0,4.399362,4.5,1.0,1,1.0
44.0,45.0,4.350132,4.6815,1.0,2,1.0
45.0,46.0,4.582587,4.875,1.0,1,1.0
46.0,47.0,4.104883,4.524219,1.0,2,1.0
47.0,48.0,4.491576,4.25,1.0,1,1.0
48.0,49.0,4.370848,4.25,1.0,1,1.0
49.0,50.0,4.36816,4.25,1.0,1,1.0
50.0,51.0,4.483851,4.25,1.0,1,1.0
51.0,52.0,4.40745,4.473758,1.0,2,1.0
52.0,53.0,4.581683,4.625,1.0,1,1.0
53.0,54.0,4.177815,4.625,1.0,1,1.0
54.0,55.0,4.390994,4.625,1.0,1,1.0
55.0,56.0,4.317955,4.625,1.0,1,1.0
56.0,57.0,4.370134,4.504703,1.0,2,1.0
57.0,58.0,3.952876,4.375,1.0,1,1.0
58.0,59.0,4.002537,4.375,1.0,1,1.0
59.0,60.0,4.263901,4.375,1.0,1,1.0
60.0,61.0,4.272399,4.375,1.0,1,1.0
61.0,62.0,4.564245,4.375,1.0,1,1.0
62.0,63.0,4.456003,4.399133,1.0,2,1.0
63.0,64.0,4.730323,4.5,1.0,1,1.0
64.0,65.0,3.738362,4.5,1.0,1,1.0
65.0,66.0,1.065773,4.5,1.0,1,1.0
66.0,67.0,1.067123,4.5,1.0,1,1.0
67.0,68.0,2.00255,4.5,1.0,1,1.0
68.0,69.0,4.599208,4.5,1.0,1,1.0
69.0,70.0,4.388725,4.5,1.0,2,1.0
70.0,71.0,4.700057,4.5,1.0,1,1.0
71.0,72.0,1.245022,4.5,1.0,1,1.0
72.0,73.0,1.065305,4.5,1.0,1,1.0
73.0,74.0,1.066043,4.5,1.0,1,1.0
74.0,75.0,4.477893,4.5,1.0,1,1.0
75.0,76.0,4.461214,4.705195,1.0,2,1.0
76.0,77.0,4.61628,4.875,1.0,1,1.0
77.0,78.0,4.339519,4.484727,1.0,2,1.0
78.0,79.0,4.533328,4.25,1.0,1,1.0
79.0,80.0,4.178744,4.25,1.0,1,1.0
80.0,81.0,4.352868,4.25,1.0,1,1.0
81.0,82.0,4.503555,4.25,1.0,1,1.0
82.0,83.0,4.51869,4.25,1.0,1,1.0
83.0,84.0,4.389296,4.25,1.0,1,1.0
84.0,85.0,4.355411,4.25,1.0,1,1.0
85.0,86.0,4.3442,4.25,1.0,1,1.0
86.0,87.0,4.518552,4.25,1.0,1,1.0
87.0,88.0,3.688735,4.346508,1.0,2,1.0
88.0,89.0,4.313556,4.375,1.0,1,1.0
89.0,90.0,4.38221,4.375,1.0,1,1.0
90.0,91.0,4.224064,4.375,1.0,1,1.0
91.0,92.0,4.369952,4.375,1.0,1,1.0
92.0,93.0,4.371634,4.375,1.0,1,1.0
93.0,94.0,4.621531,4.435492,1.0,2,1.0
94.0,95.0,4.676093,4.5,1.0,1,1.0
95.0,96.0,4.487106,4.5,1.0,1,1.0
96.0,97.0,4.084992,4.5,1.0,1,1.0
97.0,98.0,4.619124,4.5,1.0,1,1.0
98.0,99.0,4.559023,4.5,1.0,1,1.0
99.0,100.0,4.565743,4.5,1.0,1,1.0
100.0,101.0,4.133337,4.572563,1.0,2,1.0
101.0,102.0,4.55055,4.625,1.0,1,1.0
102.0,103.0,3.894467,4.625,1.0,1,1.0
103.0,104.0,4.427836,4.625,1.0,1,1.0
104.0,105.0,4.222686,4.625,1.0,1,1.0
105.0,106.0,4.345666,4.450625,1.0,2,1.0
106.0,107.0,4.563206,4.25,1.0,1,1.0
107.0,108.0,4.43035,4.25,1.0,1,1.0
108.0,109.0,4.064773,4.25,1.0,1,1.0
109.0,110.0,4.486679,4.25,1.0,1,1.0
110.0,111.0,4.342386,4.25,1.0,1,1.0
111.0,112.0,4.506519,4.25,1.0,1,1.0
112.0,113.0,3.978386,4.25,1.0,1,1.0
113.0,114.0,4.454938,4.25,1.0,1,1.0
