seconds,mos_pred_concat,mos_target_concat_durw
11.03275,3.405374,3.125
12.9555,3.545133,3.384721
21.458312,3.350343,3.232276
28.106312,3.543104,3.591264
41.64,3.506749,3.561602
47.928125,3.615484,3.668319
58.949188,3.545784,3.63685
64.064688,3.610394,3.715753
70.29125,3.585012,3.630204
75.03525,3.605694,3.66939
88.853,3.473481,3.506974
95.756438,3.528831,3.578565
109.90925,3.423693,3.536256
116.232187,3.466172,3.588683
120.912437,3.427323,3.590089
125.877,3.459293,3.616116
141.154,3.393779,3.549434
147.755562,3.425012,3.558395
153.469,3.429635,3.551568
163.321375,3.473489,3.593701
174.166125,3.446704,3.587866
176.088875,3.446588,3.601921
185.236562,3.418385,3.596887
