seconds,mos_pred_concat,mos_target_concat_durw
4.2,3.851817,2.666667
16.6,3.798387,2.62836
20.19,3.765564,2.827799
28.32,3.703575,3.078187
31.81,3.726242,3.159375
37.22,3.764824,3.267026
40.51,3.75748,3.289639
43.58,3.785581,3.320468
49.48,3.697806,3.302129
54.93,3.64272,3.313493
58.31,3.645598,3.280829
60.91,3.649596,3.318642
67.01,3.651651,3.33165
73.03,3.635797,3.285289
74.88,3.635887,3.293444
79.86,3.617828,3.256438
81.8,3.609315,3.247984
84.12,3.621336,3.230803
86.21,3.604109,3.24945
90.08,3.63092,3.238733
92.67,3.622768,3.237143
94.55,3.620433,3.240949
97.39,3.608702,3.208928
103.91,3.607983,3.224339
105.7,3.614254,3.222234
107.81,3.597765,3.232563
109.5,3.577549,3.231348
115.51,3.595975,3.224514
121.41,3.603847,3.237901
124.96,3.61372,3.233328
129.7,3.594723,3.224801
136.27,3.601015,3.244096
138.11,3.603174,3.24484
140.25,3.621422,3.249427
142.55,3.62069,3.249705
147.91,3.625287,3.262957
151.05,3.619761,3.272609
158.58,3.606212,3.255348
162.83,3.606527,3.268259
168.75,3.631348,3.268416
175.3,3.616305,3.27537
181.91,3.608484,3.292617
