seconds,mos_pred_concat,mos_target_concat_durw
14.245188,2.374089,2.125
19.360688,2.64618,2.785552
26.264125,2.93697,3.236189
32.865687,3.053765,3.339396
42.718063,3.268175,3.549415
49.473125,3.222295,3.440263
60.853313,3.039268,3.357929
65.817875,3.115971,3.425217
67.740625,3.134187,3.466368
80.97075,3.057864,3.390166
87.61875,3.110389,3.493342
101.518875,3.026338,3.323102
107.688937,3.008405,3.275942
128.139125,2.905286,3.231904
134.462062,2.929112,3.291534
139.206062,2.953625,3.324198
145.494187,2.981983,3.369613
161.744312,2.928637,3.294803
180.5045,2.858741,3.329121
