seconds,mos_pred_concat,mos_target_concat_durw
4.794937,3.295673,3.25
9.601437,3.746224,3.750602
11.331312,3.822027,3.845925
15.789562,3.683376,4.0659
25.379375,3.713864,4.324393
33.773375,3.745538,4.368038
42.631813,3.834675,4.317537
52.453875,3.756939,4.421923
57.388125,3.785572,4.417889
62.148188,3.801909,4.414604
67.32625,3.76926,4.411558
75.952438,3.770147,4.407406
80.480312,3.753231,4.391517
82.837125,3.761737,4.369709
89.257437,3.796441,4.388072
96.978062,3.781957,4.387032
98.487375,3.787328,4.392594
106.951062,3.765408,4.38131
111.595062,3.78364,4.386249
116.401562,3.79956,4.380623
122.125312,3.821856,4.368642
126.583562,3.806911,4.377671
134.013937,3.820819,4.308217
142.407938,3.821681,4.319522
147.179625,3.832554,4.317268
157.001688,3.80808,4.352159
166.0575,3.780258,4.339771
170.817563,3.78546,4.340753
178.561438,3.784224,4.35308
187.187625,3.785052,4.354091
