block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.952988,3.5,5.0,1,5.0
5.0,10.0,2.936693,3.5,5.0,2,5.0
10.0,15.0,2.857398,3.5,5.0,1,5.0
15.0,20.0,2.858067,3.499811,5.0,2,5.0
20.0,25.0,3.300016,3.375,5.0,1,5.0
25.0,30.0,2.996268,3.052941,5.0,2,5.0
30.0,35.0,2.946338,3.0,5.0,1,5.0
35.0,40.0,2.946338,3.0,5.0,1,5.0
40.0,45.0,2.777423,3.502141,5.0,2,5.0
45.0,50.0,2.793928,3.299734,5.0,2,5.0
50.0,55.0,2.802771,3.25,5.0,1,5.0
55.0,60.0,2.809417,3.226992,5.0,2,5.0
60.0,65.0,2.983298,2.625,5.0,1,5.0
65.0,70.0,2.983298,2.625,5.0,1,5.0
70.0,75.0,3.203305,2.659158,5.0,2,5.0
75.0,80.0,3.763761,2.770962,5.0,2,5.0
80.0,85.0,2.906547,3.5,5.0,1,5.0
85.0,90.0,2.906547,3.5,5.0,1,5.0
90.0,95.0,3.149551,3.5,5.0,2,5.0
95.0,100.0,3.201549,3.5,5.0,1,5.0
100.0,105.0,3.153809,3.4415,5.0,2,5.0
105.0,110.0,2.793517,3.0,5.0,1,5.0
110.0,115.0,2.970103,3.052055,5.0,2,5.0
115.0,120.0,3.217557,3.125,5.0,1,5.0
120.0,125.0,3.152011,3.072528,5.0,2,5.0
125.0,130.0,2.905264,2.875,5.0,1,5.0
130.0,135.0,2.905264,2.875,5.0,1,5.0
135.0,140.0,2.905264,2.875,5.0,1,5.0
140.0,145.0,2.806056,2.623005,5.0,2,5.0
145.0,150.0,2.75763,2.5,5.0,1,5.0
150.0,155.0,2.856607,2.871306,5.0,2,5.0
155.0,160.0,3.157476,4.0,5.0,1,5.0
160.0,165.0,3.159778,3.896225,5.0,2,5.0
165.0,170.0,3.179659,3.0,5.0,1,5.0
170.0,175.0,3.179659,3.0,5.0,1,5.0
175.0,180.0,3.179306,2.887795,5.0,2,5.0
180.0,185.0,3.178479,2.625,5.0,1,5.0
185.0,188.691688,3.178479,2.625,3.691687,1,5.0
