seconds,mos_pred_concat,mos_target_concat_durw
1.92275,4.672359,4.875
6.72925,4.457272,4.428581
16.581625,4.474298,4.322473
21.039875,4.407089,4.386577
27.641437,4.40136,4.234544
36.035438,4.401149,4.296379
41.0,4.423933,4.290763
50.822063,4.370867,4.403675
57.145,4.374991,4.414333
61.905062,4.341037,4.411308
68.8085,4.364879,4.420207
77.434687,4.350105,4.415171
82.178687,4.360017,4.405636
84.5355,4.334486,4.383872
89.651,4.33568,4.397631
97.371625,4.327511,4.395836
103.65975,4.325109,4.394572
112.123437,4.285891,4.383659
118.771437,4.278394,4.404165
123.577937,4.286889,4.398168
125.500687,4.291873,4.405474
129.958937,4.293715,4.413005
139.811312,4.299681,4.401518
148.205312,4.29215,4.407096
154.806875,4.293591,4.379075
164.628937,4.284646,4.408662
169.5935,4.291321,4.404018
174.353562,4.291036,4.403226
180.6765,4.293732,4.406612
