seconds,mos_pred_concat,mos_target_concat_durw
8.13,3.354329,3.7
9.82,3.558128,3.677873
15.23,3.669677,3.756777
18.01,3.719911,3.732577
21.08,3.791475,3.731805
24.23,3.786633,3.72767
29.68,3.754385,3.670562
33.33,3.753854,3.633632
35.93,3.79127,3.672204
38.78,3.800411,3.712625
44.8,3.656356,3.585857
46.35,3.584236,3.596919
51.33,3.58482,3.509901
58.43,3.628234,3.504024
60.75,3.639891,3.470455
70.04,3.649406,3.480403
73.91,3.672589,3.455248
78.31,3.663967,3.492099
80.19,3.666613,3.49061
85.73,3.67589,3.54076
92.25,3.671659,3.534666
94.84,3.663254,3.549857
96.95,3.675157,3.554213
99.34,3.678775,3.554245
105.35,3.696358,3.528331
112.14,3.687541,3.548241
115.69,3.68265,3.533778
122.07,3.699436,3.538546
128.64,3.679619,3.542961
133.03,3.681118,3.543377
135.17,3.689879,3.54341
137.5,3.693737,3.549264
142.86,3.656062,3.551745
149.51,3.656923,3.549443
157.04,3.66725,3.518739
160.52,3.663546,3.527624
166.44,3.648807,3.518557
175.53,3.659044,3.543489
182.14,3.661255,3.550984
