seconds,mos_pred_concat,mos_target_concat_durw
9.147687,3.001969,3.5
11.070438,3.153122,3.738815
21.915188,3.101151,3.620637
31.767563,3.406857,3.815827
37.481,3.461571,3.74863
44.082563,3.542413,3.748835
59.359563,3.421178,3.556112
64.324125,3.48295,3.609666
69.004375,3.440724,3.610706
75.327313,3.507803,3.685353
89.480125,3.39819,3.616495
96.383562,3.458121,3.679775
110.201313,3.356698,3.547521
114.945312,3.38394,3.576513
121.171875,3.38354,3.534042
126.287375,3.405946,3.578233
137.308437,3.37231,3.571954
143.596563,3.411554,3.60712
157.13025,3.399991,3.597893
163.77825,3.422565,3.644659
172.281062,3.409173,3.612842
174.203812,3.410466,3.626773
185.236562,3.405692,3.596887
