seconds,mos_pred_concat,mos_target_concat_durw
6.601562,4.622049,3.75
20.501687,3.393956,2.733001
27.405125,3.688006,3.178114
32.149125,3.767177,3.336284
38.319187,3.61352,3.201628
48.171563,3.746969,3.416048
54.819563,3.799967,3.577817
61.1425,3.841116,3.673183
75.387687,3.548959,3.38064
77.310437,3.559872,3.417805
83.598562,3.587655,3.489803
104.04875,3.436012,3.393535
115.428937,3.357269,3.354737
128.659062,3.285701,3.318259
133.623625,3.336002,3.352876
140.378687,3.325036,3.323865
156.628812,3.232748,3.251359
161.744312,3.2763,3.294803
180.5045,3.205595,3.329121
