elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.601562,4.622049,3.75
20.501687,3.349278,2.733001
27.405125,3.668172,3.178114
32.149125,3.790805,3.336284
38.319187,3.660403,3.201628
48.171563,3.847316,3.416048
54.819563,3.919159,3.577817
61.1425,3.983582,3.673183
75.387687,3.70636,3.38064
77.310437,3.725807,3.417805
83.598562,3.771427,3.489803
104.04875,3.636993,3.393535
115.428937,3.56166,3.354737
128.659062,3.49628,3.318259
133.623625,3.541269,3.352876
140.378687,3.538473,3.323865
156.628812,3.439818,3.251359
161.744312,3.470315,3.294803
180.5045,3.385731,3.329121
