block_start_s,block_end_s,block_mid_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,0.5,3.078234,3.5,1.0,1,1.0
1.0,2.0,1.5,2.917953,3.5,1.0,1,1.0
2.0,3.0,2.5,3.302527,3.5,1.0,1,1.0
3.0,4.0,3.5,3.006434,3.5,1.0,1,1.0
4.0,5.0,4.5,3.537743,3.5,1.0,1,1.0
5.0,6.0,5.5,3.093757,3.5,1.0,1,1.0
6.0,7.0,6.5,3.102088,3.5,1.0,1,1.0
7.0,8.0,7.5,2.926851,3.5,1.0,1,1.0
8.0,9.0,8.5,3.504049,3.5,1.0,1,1.0
9.0,10.0,9.5,3.355151,3.5,1.0,1,1.0
10.0,11.0,10.5,3.586477,3.5,1.0,1,1.0
11.0,12.0,11.5,3.503861,3.5,1.0,2,1.0
12.0,13.0,12.5,3.602482,3.5,1.0,1,1.0
13.0,14.0,13.5,2.742491,3.5,1.0,1,1.0
14.0,15.0,14.5,3.037798,3.5,1.0,1,1.0
15.0,16.0,15.5,3.075089,3.5,1.0,1,1.0
16.0,17.0,16.5,3.492878,3.5,1.0,1,1.0
17.0,18.0,17.5,2.592869,3.5,1.0,1,1.0
18.0,19.0,18.5,2.508552,3.5,1.0,1,1.0
19.0,20.0,19.5,3.319354,3.5,1.0,1,1.0
20.0,21.0,20.5,3.010622,3.5,1.0,1,1.0
21.0,22.0,21.5,3.118841,3.466453,1.0,2,1.0
22.0,23.0,22.5,2.541418,3.25,1.0,1,1.0
23.0,24.0,23.5,3.214418,3.25,1.0,1,1.0
24.0,25.0,24.5,3.033639,3.25,1.0,1,1.0
25.0,26.0,25.5,3.551956,3.25,1.0,1,1.0
26.0,27.0,26.5,3.176177,3.25,1.0,1,1.0
27.0,28.0,27.5,3.289145,3.25,1.0,1,1.0
28.0,29.0,28.5,2.956338,3.25,1.0,1,1.0
29.0,30.0,29.5,3.165592,3.25,1.0,1,1.0
30.0,31.0,30.5,3.209411,3.25,1.0,1,1.0
31.0,32.0,31.5,2.884666,3.25,1.0,1,1.0
32.0,33.0,32.5,3.18144,3.25,1.0,1,1.0
33.0,34.0,33.5,3.114101,3.25,1.0,1,1.0
34.0,35.0,34.5,2.962976,3.25,1.0,1,1.0
35.0,36.0,35.5,3.821428,3.25,1.0,1,1.0
36.0,37.0,36.5,4.784081,4.476719,1.0,2,1.0
37.0,38.0,37.5,4.493318,4.5,1.0,1,1.0
38.0,39.0,38.5,3.75636,4.5,1.0,1,1.0
39.0,40.0,39.5,4.073651,4.5,1.0,1,1.0
40.0,41.0,40.5,4.412821,4.5,1.0,1,1.0
41.0,42.0,41.5,4.648051,4.5,1.0,1,1.0
42.0,43.0,42.5,4.2761,4.383094,1.0,2,1.0
43.0,44.0,43.5,2.841367,3.0,1.0,1,1.0
44.0,45.0,44.5,3.14543,3.0,1.0,1,1.0
45.0,46.0,45.5,3.248499,3.0,1.0,1,1.0
46.0,47.0,46.5,4.215058,3.0,1.0,1,1.0
