seconds,mos_pred_concat,mos_target_concat_durw
16.250125,2.412345,2.625
22.851688,2.947152,2.949998
29.755125,3.218471,3.309612
39.6075,3.374999,3.543533
50.987687,3.09178,3.42222
55.731687,3.172725,3.492682
62.379688,3.261721,3.626678
68.702625,3.337483,3.707053
73.818125,3.357567,3.770666
80.573187,3.315459,3.685095
101.023375,3.062915,3.546411
107.3115,3.10882,3.594964
121.556687,2.658959,3.4227
126.52125,2.737478,3.455162
145.281437,2.623543,3.477093
151.4515,2.601699,3.437287
165.351625,2.542765,3.337479
178.58175,2.452268,3.312477
180.5045,2.478607,3.329121
