block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,2.80191,2.125,1.0,1,1.0
1.0,2.0,2.654788,2.125,1.0,1,1.0
2.0,3.0,2.243689,2.125,1.0,1,1.0
3.0,4.0,1.81173,2.125,1.0,1,1.0
4.0,5.0,2.046558,2.125,1.0,1,1.0
5.0,6.0,2.822995,2.125,1.0,1,1.0
6.0,7.0,2.742871,2.125,1.0,1,1.0
7.0,8.0,2.376114,2.125,1.0,1,1.0
8.0,9.0,2.722432,2.125,1.0,1,1.0
9.0,10.0,2.943451,2.125,1.0,1,1.0
10.0,11.0,1.661466,2.125,1.0,1,1.0
11.0,12.0,1.93673,2.125,1.0,1,1.0
12.0,13.0,2.464725,2.125,1.0,1,1.0
13.0,14.0,2.629441,2.125,1.0,1,1.0
14.0,15.0,1.902685,2.785461,1.0,2,1.0
15.0,16.0,2.814238,3.0,1.0,1,1.0
16.0,17.0,2.888154,3.0,1.0,1,1.0
17.0,18.0,2.902694,3.0,1.0,1,1.0
18.0,19.0,2.924628,3.0,1.0,1,1.0
19.0,20.0,3.060147,3.0,1.0,1,1.0
20.0,21.0,2.713494,3.0,1.0,1,1.0
21.0,22.0,2.891896,3.0,1.0,1,1.0
22.0,23.0,2.549486,3.0,1.0,1,1.0
23.0,24.0,2.717203,3.0,1.0,1,1.0
24.0,25.0,2.829245,3.0,1.0,1,1.0
25.0,26.0,2.882595,3.0,1.0,1,1.0
26.0,27.0,2.702592,3.0,1.0,1,1.0
27.0,28.0,3.01873,2.868828,1.0,2,1.0
28.0,29.0,2.810372,2.75,1.0,1,1.0
29.0,30.0,2.881449,2.75,1.0,1,1.0
30.0,31.0,2.829683,2.75,1.0,1,1.0
31.0,32.0,2.838547,2.75,1.0,1,1.0
32.0,33.0,2.737315,2.75,1.0,1,1.0
33.0,34.0,3.141287,2.75,1.0,1,1.0
34.0,35.0,2.853817,2.942406,1.0,2,1.0
35.0,36.0,2.861696,3.0,1.0,1,1.0
36.0,37.0,3.003739,3.0,1.0,1,1.0
37.0,38.0,2.417306,3.0,1.0,1,1.0
38.0,39.0,2.551579,3.0,1.0,1,1.0
39.0,40.0,2.765763,3.0,1.0,1,1.0
40.0,41.0,2.931017,3.0,1.0,1,1.0
41.0,42.0,2.744127,3.0,1.0,1,1.0
