seconds,mos_pred_concat,mos_target_concat_durw
13.155,2.82299,2.375
23.007375,3.242333,3.177925
29.655375,3.390857,3.530345
43.625375,3.136171,3.320487
49.9135,3.213389,3.453335
56.816938,3.302282,3.580508
63.4185,3.367483,3.598151
68.534,3.41,3.674797
77.369,3.329709,3.583466
82.189,3.291549,3.585901
86.933,3.301564,3.622142
93.255937,3.326817,3.681662
100.145937,3.273108,3.677764
110.015937,3.175428,3.67303
120.830937,3.130369,3.646355
130.515937,3.083398,3.607668
135.4805,3.116366,3.631205
145.332875,3.174433,3.673155
160.012875,3.08572,3.657269
173.277875,3.044006,3.616522
175.200625,3.046681,3.630333
179.565625,3.040319,3.611972
181.488375,3.044545,3.625353
