seconds,mos_pred_concat,mos_target_concat_durw
8.463688,4.046327,4.25
22.363813,3.493796,3.006909
30.084437,3.721162,3.358005
41.464625,3.565922,3.259749
43.821438,3.556132,3.279393
62.581625,3.399071,3.382996
71.207813,3.503504,3.503168
87.457937,3.395382,3.34
92.218,3.444188,3.393424
98.388063,3.414778,3.337396
108.210125,3.514935,3.476962
128.660313,3.475015,3.40115
137.054313,3.516397,3.46845
143.809375,3.515154,3.434703
148.267625,3.524725,3.470494
161.49775,3.48498,3.43195
166.30425,3.506499,3.455594
180.549438,3.410591,3.350611
