elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
8.13,3.694293,3.7
9.82,3.83464,3.677873
15.23,3.811346,3.756777
18.01,3.884963,3.732577
21.08,3.952443,3.731805
24.23,3.889891,3.72767
29.68,3.863589,3.670562
33.33,3.877276,3.633632
35.93,3.89168,3.672204
38.78,3.926258,3.712625
44.8,3.902366,3.585857
46.35,3.910017,3.596919
51.33,3.899333,3.509901
58.43,3.957311,3.504024
60.75,3.962902,3.470455
70.04,3.97757,3.480403
73.91,3.992301,3.455248
78.31,4.00957,3.492099
80.19,4.007,3.49061
85.73,4.039515,3.54076
92.25,4.011356,3.534666
94.84,4.015212,3.549857
96.95,4.013144,3.554213
99.34,4.023999,3.554245
105.35,4.044658,3.528331
112.14,4.049302,3.548241
115.69,4.055317,3.533778
122.07,4.066423,3.538546
128.64,4.059029,3.542961
133.03,4.067566,3.543377
135.17,4.073891,3.54341
137.5,4.077062,3.549264
142.86,4.075105,3.551745
149.51,4.087767,3.549443
157.04,4.067397,3.518739
160.52,4.071151,3.527624
166.44,4.069215,3.518557
175.53,4.063274,3.543489
182.14,4.049732,3.550984
