elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
3.2,4.410566,3.444444
7.4,4.093438,3.003003
9.7,4.016645,3.097136
13.29,3.923461,3.273493
15.23,3.925655,3.180755
18.72,3.928,3.299592
23.22,3.855917,3.071958
26.51,3.851446,3.130721
30.05,3.880428,3.056419
35.95,3.758896,3.074513
37.44,3.770986,3.055629
40.82,3.796688,3.030322
46.55,3.738444,3.075827
52.65,3.69439,3.120515
60.34,3.75723,3.139914
62.19,3.764582,3.154058
66.97,3.798357,3.148552
68.91,3.795657,3.141555
77.1,3.856627,3.055701
79.19,3.85621,3.080623
81.99,3.865698,3.065451
84.58,3.868327,3.069015
87.01,3.884478,3.055451
89.85,3.855508,3.026605
92.49,3.863337,2.993734
94.28,3.855857,2.995752
95.72,3.86029,3.007099
97.41,3.849318,3.009645
103.91,3.819997,2.977764
109.81,3.827791,3.005824
119.53,3.818684,2.960994
124.27,3.822972,2.962482
130.07,3.840545,2.979019
131.91,3.838974,2.983496
137.41,3.807317,2.964144
139.71,3.804471,2.969124
146.15,3.818325,2.933764
149.29,3.799865,2.950454
158.53,3.809046,2.953342
162.78,3.793187,2.974142
167.93,3.808456,2.974935
174.48,3.80018,2.992939
181.72,3.817084,2.9733
