block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.834142,2.75,5.0,1,5.0
5.0,10.0,3.230942,2.844336,5.0,2,5.0
10.0,15.0,3.034871,2.875,5.0,1,5.0
15.0,20.0,3.034871,2.875,5.0,1,5.0
20.0,25.0,3.047756,2.820803,5.0,2,5.0
25.0,30.0,3.094307,2.625,5.0,1,5.0
30.0,35.0,3.094307,2.625,5.0,1,5.0
35.0,40.0,3.191459,2.625,5.0,2,5.0
40.0,45.0,3.308658,2.625,5.0,1,5.0
45.0,50.0,3.220475,2.573039,5.0,2,5.0
50.0,55.0,3.09652,2.5,5.0,1,5.0
55.0,60.0,3.09652,2.5,5.0,1,5.0
60.0,65.0,2.91941,3.243428,5.0,2,5.0
65.0,70.0,2.917844,3.25,5.0,1,5.0
70.0,75.0,3.024219,3.270084,5.0,2,5.0
75.0,80.0,3.56899,3.377248,5.0,2,5.0
80.0,85.0,2.973787,3.5,5.0,1,5.0
85.0,90.0,3.056514,3.5,5.0,2,5.0
90.0,95.0,3.412776,3.5,5.0,1,5.0
95.0,100.0,3.412776,3.5,5.0,1,5.0
100.0,105.0,3.288586,3.5,5.0,2,5.0
105.0,110.0,3.154966,3.5,5.0,1,5.0
110.0,115.0,3.090761,3.534687,5.0,2,5.0
115.0,120.0,3.001876,3.411594,5.0,2,5.0
120.0,125.0,3.152852,3.0,5.0,1,5.0
125.0,130.0,3.152852,3.0,5.0,1,5.0
130.0,135.0,3.309848,3.28605,5.0,2,5.0
135.0,140.0,3.701694,4.0,5.0,1,5.0
140.0,145.0,3.643339,3.857712,5.0,2,5.0
145.0,150.0,3.291569,3.0,5.0,1,5.0
150.0,155.0,3.291569,3.0,5.0,1,5.0
155.0,160.0,3.281619,3.042216,5.0,2,5.0
160.0,165.0,3.262106,3.125,5.0,1,5.0
165.0,170.0,3.236707,3.174191,5.0,2,5.0
170.0,175.0,3.068479,3.5,5.0,1,5.0
175.0,180.0,3.068479,3.5,5.0,1,5.0
180.0,185.0,3.17182,3.018887,5.0,2,5.0
185.0,188.691688,3.175877,3.0,3.691687,1,5.0
