block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,2.980939,2.5,5.0,1,5.0
5.0,10.0,7.5,2.720607,3.361736,5.0,2,5.0
10.0,15.0,12.5,2.674685,3.382508,5.0,2,5.0
15.0,20.0,17.5,2.727703,3.0,5.0,1,5.0
20.0,25.0,22.5,2.727703,3.0,5.0,1,5.0
25.0,30.0,27.5,2.541595,2.721764,5.0,2,5.0
30.0,35.0,32.5,2.476871,2.625,5.0,1,5.0
35.0,40.0,37.5,2.476871,2.625,5.0,1,5.0
40.0,45.0,42.5,2.87416,2.870969,5.0,2,5.0
45.0,50.0,47.5,3.28447,3.125,5.0,1,5.0
50.0,55.0,52.5,2.76992,2.570062,5.0,2,5.0
55.0,60.0,57.5,2.357249,2.125,5.0,1,5.0
60.0,65.0,62.5,2.357249,2.125,5.0,1,5.0
65.0,70.0,67.5,2.841203,2.654425,5.0,2,5.0
70.0,75.0,72.5,3.042833,2.875,5.0,1,5.0
75.0,80.0,77.5,3.042833,2.875,5.0,1,5.0
80.0,85.0,82.5,3.444375,2.761013,5.0,2,5.0
85.0,90.0,87.5,3.471852,3.240777,5.0,2,5.0
90.0,95.0,92.5,2.899655,3.625,5.0,2,5.0
95.0,100.0,97.5,2.5192,3.625,5.0,1,5.0
100.0,105.0,102.5,2.5192,3.625,5.0,1,5.0
105.0,110.0,107.5,2.5192,3.625,5.0,1,5.0
110.0,115.0,112.5,2.299067,3.096969,5.0,2,5.0
115.0,120.0,117.5,2.258641,3.0,5.0,1,5.0
120.0,125.0,122.5,2.666471,3.355508,5.0,2,5.0
125.0,130.0,127.5,2.975625,3.625,5.0,1,5.0
130.0,135.0,132.5,3.10107,3.178891,5.0,2,5.0
135.0,140.0,137.5,3.077364,3.055453,5.0,2,5.0
140.0,145.0,142.5,3.035294,3.125,5.0,1,5.0
145.0,150.0,147.5,3.013944,3.116398,5.0,2,5.0
150.0,155.0,152.5,2.725032,3.0,5.0,1,5.0
155.0,160.0,157.5,2.725032,3.0,5.0,1,5.0
160.0,165.0,162.5,2.725032,3.0,5.0,1,5.0
165.0,170.0,167.5,2.725032,3.0,5.0,1,5.0
170.0,175.0,172.5,2.815546,3.489388,5.0,2,5.0
175.0,180.0,177.5,2.817509,3.5,5.0,1,5.0
180.0,184.786125,182.393062,2.817509,3.5,4.786125,1,5.0
