seconds,mos_pred_concat,mos_target_concat_durw
7.093687,4.230413,4.25
11.528688,4.312557,4.25
18.575938,4.288313,4.25
26.47075,4.300002,4.25
33.773438,4.284861,4.277028
39.845438,4.298005,4.272909
42.573813,4.283622,4.25542
48.32075,4.293659,4.254775
53.522,4.324717,4.278606
61.823125,4.325417,4.274765
67.361063,4.32677,4.283006
72.678438,4.309523,4.280591
79.609625,4.298531,4.288811
84.53225,4.296462,4.242875
89.083375,4.299737,4.256011
98.847375,4.284528,4.267765
106.59125,4.288126,4.293718
115.647062,4.278502,4.280506
120.41875,4.289525,4.279298
127.849125,4.212975,4.212212
133.572875,4.232669,4.208475
138.216875,4.244324,4.21827
139.726187,4.250821,4.224013
146.1465,4.25089,4.241629
150.674375,4.256463,4.238124
155.852437,4.239523,4.242672
160.786687,4.247207,4.246733
169.645125,4.263934,4.240376
179.234937,4.259716,4.267643
180.964812,4.264942,4.268669
185.75975,4.241241,4.242375
