block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.052795,4.264513,5.0,2,5.0
5.0,10.0,4.350779,4.606619,5.0,2,5.0
10.0,15.0,4.284359,4.5,5.0,1,5.0
15.0,20.0,4.175537,4.675594,5.0,2,5.0
20.0,25.0,4.051957,4.875,5.0,1,5.0
25.0,30.0,4.170392,4.623081,5.0,2,5.0
30.0,35.0,4.307354,4.375,5.0,2,5.0
35.0,40.0,4.323867,4.375,5.0,1,5.0
40.0,45.0,4.115595,4.021478,5.0,3,5.0
45.0,50.0,4.198336,4.375,5.0,1,5.0
50.0,55.0,3.979728,4.273613,5.0,2,5.0
55.0,60.0,3.942016,4.25,5.0,2,5.0
60.0,65.0,4.090895,4.308898,5.0,2,5.0
65.0,70.0,4.341562,4.591823,5.0,2,5.0
70.0,75.0,4.284359,4.5,5.0,1,5.0
75.0,80.0,4.148029,4.71998,5.0,2,5.0
80.0,85.0,4.051957,4.875,5.0,1,5.0
85.0,90.0,4.198215,4.5639,5.0,2,5.0
90.0,95.0,4.311715,4.375,5.0,2,5.0
95.0,100.0,4.323867,4.375,5.0,1,5.0
100.0,105.0,4.100737,4.021478,5.0,3,5.0
105.0,110.0,4.198336,4.375,5.0,1,5.0
110.0,115.0,3.947827,4.258817,5.0,2,5.0
115.0,120.0,3.955216,4.25,5.0,2,5.0
120.0,125.0,4.128995,4.353284,5.0,2,5.0
125.0,130.0,4.332345,4.577028,5.0,2,5.0
130.0,135.0,4.284359,4.5,5.0,1,5.0
135.0,140.0,4.120521,4.764366,5.0,2,5.0
140.0,145.0,4.051957,4.875,5.0,1,5.0
145.0,150.0,4.226038,4.504719,5.0,2,5.0
150.0,155.0,4.316076,4.375,5.0,2,5.0
155.0,160.0,4.301882,4.327516,5.0,2,5.0
160.0,165.0,4.107864,4.068962,5.0,2,5.0
165.0,170.0,4.185446,4.369022,5.0,2,5.0
170.0,175.0,3.928816,4.25,5.0,1,5.0
175.0,180.0,3.968416,4.25,5.0,2,5.0
180.0,183.031062,4.040338,4.25,3.031063,1,5.0
