elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
11.03275,2.400862,3.125
12.9555,2.737979,3.384721
21.458312,2.355508,3.232276
28.106312,2.877213,3.591264
41.64,2.590529,3.561602
47.928125,2.835127,3.668319
58.949188,2.679429,3.63685
64.064688,2.830435,3.715753
70.29125,2.915295,3.630204
75.03525,3.024369,3.66939
88.853,2.890105,3.506974
95.756438,3.017566,3.578565
109.90925,2.872829,3.536256
116.232187,2.901585,3.588683
120.912437,2.87026,3.590089
125.877,2.94726,3.616116
141.154,2.881777,3.549434
147.755562,2.900939,3.558395
153.469,2.876219,3.551568
163.321375,2.975956,3.593701
174.166125,2.931964,3.587866
176.088875,2.950968,3.601921
185.236562,2.951068,3.596887
