seconds,mos_pred_concat,mos_target_concat_durw
3.2,4.437305,3.444444
6.0,4.247113,3.06734
7.49,4.192407,2.974371
12.64,4.132571,2.984813
18.54,4.066815,3.148762
25.09,3.782901,3.22859
28.23,3.730586,3.284058
34.03,3.788725,3.292456
35.97,3.788159,3.252167
38.27,3.792465,3.261052
41.65,3.780452,3.219579
50.89,3.792934,3.17971
56.39,3.790055,3.113415
64.08,3.824985,3.132533
73.8,3.807621,3.043237
79.9,3.804172,3.075173
82.2,3.795231,3.080531
83.89,3.748411,3.082008
88.14,3.745872,3.114218
95.38,3.761737,3.067594
101.82,3.781425,3.010612
103.26,3.77473,3.020923
108.04,3.792822,3.0234
111.58,3.787718,3.006795
116.32,3.778486,3.006518
122.22,3.720539,3.014249
128.72,3.729412,2.988281
134.45,3.720375,3.005827
136.54,3.708946,3.021045
138.38,3.704165,3.024754
140.23,3.69982,3.032546
142.87,3.694945,3.011157
144.66,3.685969,3.012256
147.95,3.666537,3.024113
149.89,3.659359,3.022507
152.32,3.665764,3.0155
155.81,3.674524,3.03348
164.0,3.690561,2.998515
166.84,3.690576,2.98395
171.34,3.675104,2.961391
173.93,3.676583,2.964673
177.52,3.668678,2.980555
181.72,3.652146,2.9733
