elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.61,3.318684,3.75
13.16,3.418231,3.602946
19.08,3.420321,3.500488
23.33,3.347083,3.545942
30.86,3.345448,3.390547
34.0,3.327021,3.421644
39.36,3.341218,3.448028
41.66,3.35231,3.438015
43.8,3.382305,3.443264
45.64,3.399336,3.437489
52.21,3.383254,3.461085
56.95,3.434953,3.422708
60.5,3.476207,3.402418
66.4,3.486536,3.411089
72.41,3.553079,3.385269
74.1,3.547228,3.379991
76.21,3.551256,3.390235
78.0,3.539371,3.383574
84.52,3.527832,3.389049
87.36,3.500345,3.348537
89.24,3.507497,3.350223
91.83,3.517663,3.345473
95.7,3.544505,3.331502
97.79,3.533375,3.34579
100.11,3.545658,3.329086
102.05,3.546902,3.320929
107.03,3.547033,3.292038
108.88,3.548168,3.297532
114.9,3.517898,3.269852
121.0,3.509374,3.279516
123.6,3.52318,3.298177
126.98,3.528201,3.283586
132.43,3.536948,3.289063
138.33,3.531123,3.283842
141.4,3.543603,3.29347
144.69,3.542058,3.299199
150.1,3.527377,3.320854
153.59,3.545543,3.332155
161.72,3.525023,3.350647
165.31,3.535323,3.35932
177.71,3.513839,3.30741
181.91,3.511405,3.292617
