seconds,mos_pred_concat,mos_target_concat_durw
1.92275,4.488288,4.875
6.72925,4.350856,4.428581
16.581625,4.460928,4.322473
21.039875,4.140033,4.386577
27.641437,4.051258,4.234544
36.035438,3.968764,4.296379
41.0,4.017021,4.290763
50.822063,3.884062,4.403675
57.145,3.882019,4.414333
61.905062,3.884991,4.411308
68.8085,3.934325,4.420207
77.434687,3.917864,4.415171
82.178687,3.942979,4.405636
84.5355,3.934692,4.383872
89.651,3.951685,4.397631
97.371625,3.91943,4.395836
103.65975,3.933771,4.394572
112.123437,3.908471,4.383659
118.771437,3.923856,4.404165
123.577937,3.936931,4.398168
125.500687,3.945571,4.405474
129.958937,3.923571,4.413005
139.811312,3.95557,4.401518
148.205312,3.944614,4.407096
154.806875,3.934835,4.379075
164.628937,3.901451,4.408662
169.5935,3.916025,4.404018
174.353562,3.918003,4.403226
180.6765,3.914526,4.406612
