block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.799166,4.490344,5.0,2,5.0
5.0,10.0,4.474321,4.25,5.0,1,5.0
10.0,15.0,4.641045,3.927513,5.0,2,5.0
15.0,20.0,4.764417,3.912331,5.0,2,5.0
20.0,25.0,4.689068,4.332937,5.0,2,5.0
25.0,30.0,4.608346,4.5,5.0,2,5.0
30.0,35.0,4.600132,4.5,5.0,1,5.0
35.0,40.0,4.580087,4.328381,5.0,2,5.0
40.0,45.0,4.574938,4.526628,5.0,2,5.0
45.0,50.0,4.401142,4.446356,5.0,2,5.0
50.0,55.0,4.334342,4.546356,5.0,2,5.0
55.0,60.0,4.548861,4.765919,5.0,2,5.0
60.0,65.0,4.709884,4.41075,5.0,2,5.0
65.0,70.0,4.539729,4.25,5.0,1,5.0
70.0,75.0,4.6072,3.863837,5.0,2,5.0
75.0,80.0,4.589505,3.976006,5.0,2,5.0
80.0,85.0,4.708646,4.364775,5.0,2,5.0
85.0,90.0,4.702654,4.5,5.0,2,5.0
90.0,95.0,4.583954,4.5,5.0,1,5.0
95.0,100.0,4.654374,4.296544,5.0,2,5.0
100.0,105.0,4.530586,4.574384,5.0,2,5.0
105.0,110.0,4.431131,4.414519,5.0,2,5.0
110.0,115.0,4.3648,4.594112,5.0,2,5.0
115.0,120.0,4.56341,4.781837,5.0,2,5.0
120.0,125.0,4.658095,4.331156,5.0,2,5.0
125.0,130.0,4.457057,4.25,5.0,1,5.0
130.0,135.0,4.652525,3.800163,5.0,2,5.0
135.0,140.0,4.801893,4.039681,5.0,2,5.0
140.0,145.0,4.811143,4.396613,5.0,2,5.0
145.0,150.0,4.651223,4.5,5.0,2,5.0
150.0,155.0,4.500972,4.5,5.0,1,5.0
155.0,160.0,4.486354,4.264706,5.0,2,5.0
160.0,165.0,4.603075,4.622141,5.0,2,5.0
165.0,170.0,4.407848,4.382681,5.0,2,5.0
170.0,175.0,4.301522,4.641869,5.0,2,5.0
175.0,180.0,4.610676,4.797756,5.0,2,5.0
180.0,180.0125,2.675438,4.875,0.0125,1,5.0
