elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.322938,4.617483,4.5
11.083,4.42961,4.446313
16.047563,4.549544,4.385581
25.869625,4.550401,4.571401
32.471187,4.537435,4.404406
40.865187,4.516808,4.424042
50.717562,4.502052,4.390232
55.175812,4.497339,4.409202
57.098562,4.500977,4.424887
61.905062,4.49299,4.411308
68.553062,4.484739,4.444153
77.01675,4.433066,4.422817
83.304875,4.431263,4.419208
91.0255,4.42312,4.415458
96.141,4.427682,4.426607
98.497812,4.415992,4.407427
103.241812,4.417108,4.400193
111.868,4.392061,4.39825
118.771437,4.414658,4.404165
123.5315,4.405618,4.403041
129.854437,4.415934,4.407762
139.6765,4.425488,4.440618
144.641062,4.438936,4.434075
153.035062,4.438831,4.437691
159.636625,4.440807,4.409253
164.094875,4.440886,4.415114
173.94725,4.440884,4.405762
178.75375,4.439734,4.401574
180.6765,4.441497,4.406612
