elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
5.317375,4.49139,4.25
11.064312,4.566435,4.25
16.60225,4.485825,4.291696
21.524875,4.430916,4.110639
27.945187,4.417259,4.228812
35.038875,4.377386,4.233101
42.46925,4.307463,4.039229
47.647312,4.310324,4.075719
52.198437,4.324403,4.112712
58.270437,4.331928,4.127018
65.201625,4.354682,4.153379
70.135875,4.354694,4.168971
78.437,4.342108,4.177546
83.63825,4.353182,4.197599
88.166125,4.359913,4.19387
92.601125,4.366862,4.196559
102.365125,4.402295,4.213579
109.412375,4.39548,4.215925
116.715063,4.387395,4.225878
121.51,4.357905,4.187369
123.019313,4.357762,4.194272
125.747688,4.351666,4.190056
127.477563,4.353487,4.192566
132.24925,4.35894,4.194638
137.973,4.367801,4.191749
147.562813,4.368356,4.228029
155.306688,4.376643,4.247823
159.950688,4.385468,4.255144
167.8455,4.392979,4.254902
176.703938,4.39633,4.24839
185.75975,4.403527,4.242375
