block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,4.571713,4.4911,5.0,2,5.0
5.0,10.0,7.5,4.429895,4.375,5.0,1,5.0
10.0,15.0,12.5,4.429895,4.375,5.0,2,5.0
15.0,20.0,17.5,4.429895,4.375,5.0,1,5.0
20.0,25.0,22.5,4.405388,4.219819,5.0,2,5.0
25.0,30.0,27.5,4.390414,4.125,5.0,1,5.0
30.0,35.0,32.5,4.530382,4.125,5.0,2,5.0
35.0,40.0,37.5,4.553289,4.148672,5.0,2,5.0
40.0,45.0,42.5,4.554222,4.657998,5.0,2,5.0
45.0,50.0,47.5,4.566972,4.625,5.0,2,5.0
50.0,55.0,52.5,4.374737,4.514155,5.0,2,5.0
55.0,60.0,57.5,3.974753,4.25,5.0,1,5.0
60.0,65.0,62.5,4.189574,4.325356,5.0,2,5.0
65.0,70.0,67.5,4.214741,3.999044,5.0,3,5.0
70.0,75.0,72.5,4.395484,4.278142,5.0,2,5.0
75.0,80.0,77.5,4.409245,4.511562,5.0,2,5.0
80.0,85.0,82.5,4.617226,4.875,5.0,1,5.0
85.0,90.0,87.5,4.302741,4.373342,5.0,2,5.0
90.0,95.0,92.5,3.902477,3.643441,5.0,2,5.0
95.0,100.0,97.5,4.46764,4.375,5.0,1,5.0
100.0,105.0,102.5,4.460101,4.5764,5.0,2,5.0
105.0,110.0,107.5,4.39176,4.494616,5.0,2,5.0
110.0,115.0,112.5,4.421779,4.351411,5.0,3,5.0
115.0,120.0,117.5,4.324897,3.994161,5.0,2,5.0
120.0,125.0,122.5,4.078747,3.125,5.0,1,5.0
125.0,130.0,127.5,4.314941,3.959005,5.0,2,5.0
130.0,135.0,132.5,4.565396,4.152495,5.0,2,5.0
135.0,140.0,137.5,4.615605,4.601466,5.0,2,5.0
140.0,145.0,142.5,4.617226,4.875,5.0,1,5.0
145.0,150.0,147.5,4.370657,4.539562,5.0,2,5.0
150.0,155.0,152.5,4.368267,4.454408,5.0,2,5.0
155.0,160.0,157.5,4.436347,4.5,5.0,1,5.0
160.0,165.0,162.5,4.539288,4.587152,5.0,3,5.0
165.0,170.0,167.5,4.542957,4.184714,5.0,2,5.0
170.0,175.0,172.5,4.436347,4.5,5.0,1,5.0
175.0,180.0,177.5,4.44696,4.620109,5.0,2,5.0
180.0,185.0,182.5,4.458437,4.75,5.0,1,5.0
185.0,187.187625,186.093813,4.458437,4.75,2.187625,1,5.0
