elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.794937,3.635433,3.25
19.040125,2.886635,2.408312
20.77,3.025801,2.572112
34.000125,3.013526,2.738612
43.589937,3.298603,3.181119
50.345,3.317103,3.123273
59.203437,3.477699,3.273158
79.653625,3.399949,3.203028
84.587875,3.454244,3.271393
90.757938,3.425412,3.21895
95.936,3.452844,3.281347
112.186125,3.339264,3.186275
116.714,3.377661,3.222693
135.474187,3.327203,3.278404
141.8945,3.378381,3.339333
153.274687,3.336336,3.314139
154.784,3.347712,3.32814
168.684125,3.306266,3.239298
173.328125,3.340462,3.273076
191.653312,3.322309,3.235013
