block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.618171,2.125,5.0,1,5.0
5.0,10.0,2.618171,2.125,5.0,1,5.0
10.0,15.0,2.648237,2.257092,5.0,2,5.0
15.0,20.0,2.817332,3.0,5.0,1,5.0
20.0,25.0,2.817332,3.0,5.0,1,5.0
25.0,30.0,3.211587,2.873766,5.0,2,5.0
30.0,35.0,3.55895,2.788481,5.0,2,5.0
35.0,40.0,3.343585,3.0,5.0,1,5.0
40.0,45.0,3.343585,3.0,5.0,1,5.0
45.0,50.0,3.343585,3.0,5.0,1,5.0
50.0,55.0,3.320216,2.968056,5.0,2,5.0
55.0,60.0,2.977794,2.5,5.0,1,5.0
60.0,65.0,2.633324,2.603734,5.0,2,5.0
65.0,70.0,2.562707,2.625,5.0,1,5.0
70.0,75.0,2.562707,2.625,5.0,1,5.0
75.0,80.0,2.73395,3.20485,5.0,2,5.0
80.0,85.0,2.858029,3.625,5.0,1,5.0
85.0,90.0,2.858029,3.625,5.0,1,5.0
90.0,95.0,2.858029,3.625,5.0,1,5.0
95.0,100.0,2.936526,3.107617,5.0,2,5.0
100.0,105.0,2.952853,3.0,5.0,1,5.0
105.0,110.0,2.893696,2.586169,5.0,2,5.0
110.0,115.0,2.845641,2.25,5.0,1,5.0
115.0,120.0,2.845641,2.25,5.0,1,5.0
120.0,125.0,3.023105,2.732344,5.0,2,5.0
125.0,130.0,3.075591,2.875,5.0,1,5.0
130.0,135.0,3.075591,2.875,5.0,1,5.0
135.0,140.0,3.070801,2.861661,5.0,2,5.0
140.0,145.0,3.03071,2.75,5.0,1,5.0
145.0,150.0,3.03071,2.75,5.0,1,5.0
150.0,155.0,3.041521,2.922672,5.0,2,5.0
155.0,160.0,3.046363,3.0,5.0,1,5.0
160.0,165.0,3.046363,3.0,5.0,1,5.0
165.0,170.0,2.996209,2.845837,5.0,2,5.0
170.0,175.0,2.965029,2.75,5.0,1,5.0
175.0,180.0,2.965029,2.75,5.0,1,5.0
180.0,185.0,2.965029,2.75,5.0,1,5.0
185.0,186.281875,2.965029,2.75,1.281875,1,5.0
