seconds,mos_pred_concat,mos_target_concat_durw
5.713438,3.748526,3.375
24.473625,3.173916,3.566637
31.228688,3.19348,3.38999
42.608875,3.134211,3.28583
63.059063,3.137084,3.193135
67.739312,3.115011,3.222973
78.584063,3.046321,3.261203
92.401813,2.928778,3.166066
98.628375,2.932641,3.139799
111.8585,2.919039,3.123264
128.108625,2.879011,3.060061
142.261438,2.860209,3.078957
156.506625,2.780559,2.992128
171.783625,2.778735,2.992828
177.953688,2.779385,2.975741
187.101375,2.760511,3.001373
