seconds,mos_pred_concat,mos_target_concat_durw
11.380187,2.610176,3.0
17.60675,2.96046,2.911588
36.366937,2.951106,3.279608
50.184687,2.811724,3.099369
66.434812,2.787796,2.983337
80.587625,2.768491,3.030169
86.757687,2.753934,2.992464
91.437937,2.737507,3.02484
111.888125,2.782896,3.0203
127.165125,2.785836,3.017861
133.920187,2.797138,3.00435
139.633625,2.794338,3.019516
152.86375,2.794834,3.017827
163.7085,2.762195,3.049768
177.953688,2.686758,2.975741
187.101375,2.677666,3.001373
