seconds,mos_pred_concat,mos_target_concat_durw
9.147687,2.975881,3.5
18.832687,2.985637,3.30715
29.677437,2.762574,3.377622
39.547437,2.769315,3.439361
45.260875,2.891493,3.431236
50.080875,2.904025,3.449885
65.357875,2.821223,3.344727
80.037875,2.862462,3.373206
84.718125,2.851048,3.387117
89.083125,2.852955,3.362023
103.235937,2.800091,3.346666
116.500937,2.785823,3.321427
130.318687,2.745952,3.247584
144.288687,2.756712,3.211511
150.51525,2.763674,3.192419
157.40525,2.782905,3.211354
168.426312,2.762908,3.230241
179.241312,2.791205,3.238976
192.775,2.790497,3.257301
