seconds,mos_pred_concat,mos_target_concat_durw
9.147687,2.809411,3.5
19.992438,2.818627,3.5
25.705875,2.83614,3.472217
40.982875,2.754266,3.296191
45.663125,2.740563,3.329892
59.815938,2.697257,3.310989
73.633688,2.613389,3.18226
79.86025,2.636132,3.148557
90.881313,2.653329,3.191176
104.415,2.670237,3.231204
112.917813,2.668727,3.213794
123.950563,2.633474,3.205891
141.640063,2.612302,3.164566
153.762313,2.590418,3.112173
164.481125,2.583014,3.17003
178.503938,2.594942,3.156673
188.691688,2.587561,3.127967
