seconds,mos_pred_concat,mos_target_concat_durw
9.09,3.388291,4.0
15.64,3.313591,3.771565
19.12,3.467827,3.800141
23.37,3.217511,3.791023
30.02,3.436017,3.726556
33.16,3.215547,3.726624
35.49,3.253018,3.737277
37.79,3.260514,3.708634
42.18,3.377669,3.692702
44.02,3.366044,3.676287
50.4,3.471851,3.669795
55.14,3.502246,3.612217
61.93,3.443441,3.639071
67.83,3.435108,3.626974
70.22,3.459325,3.624544
71.91,3.42295,3.613481
74.5,3.431628,3.630079
76.29,3.433131,3.617642
81.83,3.495296,3.661582
84.67,3.388799,3.610641
89.07,3.410331,3.635364
91.66,3.422526,3.622548
100.95,3.338639,3.615453
103.04,3.329244,3.623253
110.14,3.370068,3.612829
112.08,3.367107,3.60049
113.63,3.371475,3.604803
115.48,3.379833,3.604973
118.33,3.398163,3.619839
124.43,3.345131,3.612079
128.08,3.26935,3.604135
131.46,3.261048,3.582174
134.61,3.263255,3.584931
140.51,3.221729,3.567369
143.29,3.232775,3.568002
146.58,3.24171,3.567496
148.27,3.253443,3.56754
151.76,3.270996,3.573304
153.51,3.28601,3.571519
157.1,3.283211,3.575597
160.85,3.293589,3.576166
165.05,3.304264,3.553022
167.14,3.314121,3.558612
170.07,3.3142,3.547552
172.87,3.325573,3.548402
176.82,3.330965,3.546461
179.66,3.33798,3.539404
182.2,3.335038,3.521041
